time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
11.12381,-0.5568,3.3865,0.7719,0,0,0
11.14081,-0.5568,3.3865,0.7719,0,0,0
11.15781,-0.5568,3.3865,0.7719,0,0,0
11.17402,-0.5568,3.3865,0.7719,0,0,0
11.19087,-0.5568,3.3865,0.7719,0,0,0
11.20781,-0.5568,3.3865,0.7719,0,0,0
11.2248,-0.5568,3.3865,0.7719,0,0,0
11.24142,-0.5568,3.3865,0.7719,0,0,0
11.25826,-0.5568,3.3865,0.7719,0,0,0
11.27511,-0.5568,3.3865,0.7719,0,0,0
11.2928,-0.5568,3.3865,0.7719,0,0,0
11.30881,-0.5568,3.3865,0.7719,0,0,0
11.32566,-0.5568,3.3865,0.7719,0,0,0
11.34281,-0.5568,3.3865,0.7719,0,0,0
11.35936,-0.5568,3.3865,0.7719,0,0,0
