time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
5.016427,-0.5568,3.3865,0.7719,0,0,0
5.033276,-0.5568,3.3865,0.7719,0,0,0
5.051025,-0.5568,3.3865,0.7719,0,0,0
5.067011,-0.5568,3.3865,0.7719,0,0,0
5.084019,-0.5568,3.3865,0.7719,0,0,0
5.101018,-0.5568,3.3865,0.7719,0,0,0
5.118013,-0.5568,3.3865,0.7719,0,0,0
5.13437,-0.5568,3.3865,0.7719,0,0,0
5.152012,-0.5568,3.3865,0.7719,0,0,0
5.168068,-0.5568,3.3865,0.7719,0,0,0
5.185019,-0.5568,3.3865,0.7719,0,0,0
5.201767,-0.5568,3.3865,0.7719,0,0,0
5.218616,-0.5568,3.3865,0.7719,0,0,0
5.236017,-0.5568,3.3865,0.7719,0,0,0
5.253022,-0.5568,3.3865,0.7719,0,0,0
5.269164,-0.5568,3.3865,0.7719,0,0,0
5.286015,-0.5568,3.3865,0.7719,0,0,0
5.303014,-0.5568,3.3865,0.7719,0,0,0
5.319711,-0.5568,3.3865,0.7719,0,0,0
5.33656,-0.5568,3.3865,0.7719,0,0,0
5.354019,-0.5568,3.3865,0.7719,0,0,0
5.370258,-0.5568,3.3865,0.7719,0,0,0
5.388016,-0.5568,3.3865,0.7719,0,0,0
5.404021,-0.5568,3.3865,0.7719,0,0,0
5.420806,-0.5568,3.3865,0.7719,0,0,0
5.43803,-0.5568,3.3865,0.7719,0,0,0
5.454504,-0.5568,3.3865,0.7719,0,0,0
5.472045,-0.5568,3.3865,0.7719,0,0,0
5.488203,-0.5568,3.3865,0.7719,0,0,0
5.505062,-0.5568,3.3865,0.7719,0,0,0
5.522057,-0.5568,3.3865,0.7719,0,0,0
5.53875,-0.5568,3.3865,0.7719,0,0,0
5.555601,-0.5568,3.3865,0.7719,0,0,0
5.57245,-0.5568,3.3865,0.7719,0,0,0
5.589298,-0.5568,3.3865,0.7719,0,0,0
5.606147,-0.5568,3.3865,0.7719,0,0,0
5.623065,-0.5568,3.3865,0.7719,0,0,0
5.639845,-0.5568,3.3865,0.7719,0,0,0
5.657054,-0.5568,3.3865,0.7719,0,0,0
5.673543,-0.5568,3.3865,0.7719,0,0,0
5.691054,-0.5568,3.3865,0.7719,0,0,0
5.708066,-0.5568,3.3865,0.7719,0,0,0
5.724091,-0.5568,3.3865,0.7719,0,0,0
5.74094,-0.5568,3.3865,0.7719,0,0,0
5.758052,-0.5568,3.3865,0.7719,0,0,0
5.774638,-0.5568,3.3865,0.7719,0,0,0
5.792055,-0.5568,3.3865,0.7719,0,0,0
5.808337,-0.5568,3.3865,0.7719,0,0,0
5.825186,-0.5568,3.3865,0.7719,0,0,0
5.842056,-0.5568,3.3865,0.7719,0,0,0
5.859057,-0.5568,3.3865,0.7719,0,0,0
5.875733,-0.5568,3.3865,0.7719,0,0,0
5.892582,-0.5568,3.3865,0.7719,0,0,0
5.909431,-0.5568,3.3865,0.7719,0,0,0
5.927069,-0.5568,3.3865,0.7719,0,0,0
5.94313,-0.5568,3.3865,0.7719,0,0,0
5.960056,-0.5568,3.3865,0.7719,0,0,0
5.977052,-0.5568,3.3865,0.7719,0,0,0
5.994055,-0.5568,3.3865,0.7719,0,0,0
