time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
2.010719,-0.5568,3.3865,0.7719,0,0,0
2.027719,-0.5568,3.3865,0.7719,0,0,0
2.044732,-0.5568,3.3865,0.7719,0,0,0
2.061141,-0.5568,3.3865,0.7719,0,0,0
2.077991,-0.5568,3.3865,0.7719,0,0,0
2.094841,-0.5568,3.3865,0.7719,0,0,0
2.11173,-0.5568,3.3865,0.7719,0,0,0
2.128724,-0.5568,3.3865,0.7719,0,0,0
2.145733,-0.5568,3.3865,0.7719,0,0,0
2.162724,-0.5568,3.3865,0.7719,0,0,0
2.179086,-0.5568,3.3865,0.7719,0,0,0
2.195935,-0.5568,3.3865,0.7719,0,0,0
2.212785,-0.5568,3.3865,0.7719,0,0,0
2.229719,-0.5568,3.3865,0.7719,0,0,0
2.246721,-0.5568,3.3865,0.7719,0,0,0
2.263724,-0.5568,3.3865,0.7719,0,0,0
2.28075,-0.5568,3.3865,0.7719,0,0,0
2.297721,-0.5568,3.3865,0.7719,0,0,0
2.313879,-0.5568,3.3865,0.7719,0,0,0
2.33074,-0.5568,3.3865,0.7719,0,0,0
2.347577,-0.5568,3.3865,0.7719,0,0,0
2.364425,-0.5568,3.3865,0.7719,0,0,0
2.381276,-0.5568,3.3865,0.7719,0,0,0
2.398124,-0.5568,3.3865,0.7719,0,0,0
2.415718,-0.5568,3.3865,0.7719,0,0,0
2.431822,-0.5568,3.3865,0.7719,0,0,0
2.448724,-0.5568,3.3865,0.7719,0,0,0
2.46574,-0.5568,3.3865,0.7719,0,0,0
2.482369,-0.5568,3.3865,0.7719,0,0,0
2.499219,-0.5568,3.3865,0.7719,0,0,0
2.516743,-0.5568,3.3865,0.7719,0,0,0
2.532917,-0.5568,3.3865,0.7719,0,0,0
2.549766,-0.5568,3.3865,0.7719,0,0,0
2.566745,-0.5568,3.3865,0.7719,0,0,0
2.583464,-0.5568,3.3865,0.7719,0,0,0
2.600754,-0.5568,3.3865,0.7719,0,0,0
2.617162,-0.5568,3.3865,0.7719,0,0,0
2.634742,-0.5568,3.3865,0.7719,0,0,0
2.650861,-0.5568,3.3865,0.7719,0,0,0
2.66771,-0.5568,3.3865,0.7719,0,0,0
2.68474,-0.5568,3.3865,0.7719,0,0,0
2.701408,-0.5568,3.3865,0.7719,0,0,0
2.71874,-0.5568,3.3865,0.7719,0,0,0
2.735106,-0.5568,3.3865,0.7719,0,0,0
2.752751,-0.5568,3.3865,0.7719,0,0,0
2.768805,-0.5568,3.3865,0.7719,0,0,0
2.785778,-0.5568,3.3865,0.7719,0,0,0
2.802762,-0.5568,3.3865,0.7719,0,0,0
2.819352,-0.5568,3.3865,0.7719,0,0,0
2.836762,-0.5568,3.3865,0.7719,0,0,0
2.85305,-0.5568,3.3865,0.7719,0,0,0
2.870762,-0.5568,3.3865,0.7719,0,0,0
2.88676,-0.5568,3.3865,0.7719,0,0,0
2.903761,-0.5568,3.3865,0.7719,0,0,0
2.920779,-0.5568,3.3865,0.7719,0,0,0
2.937296,-0.5568,3.3865,0.7719,0,0,0
2.954146,-0.5568,3.3865,0.7719,0,0,0
2.970995,-0.5568,3.3865,0.7719,0,0,0
2.988774,-0.5568,3.3865,0.7719,0,0,0
