time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
8.00794,-0.5568,3.3865,0.7719,0,0,0
8.02479,-0.5568,3.3865,0.7719,0,0,0
8.041639,-0.5568,3.3865,0.7719,0,0,0
8.05931,-0.5568,3.3865,0.7719,0,0,0
8.075337,-0.5568,3.3865,0.7719,0,0,0
8.092309,-0.5568,3.3865,0.7719,0,0,0
8.109318,-0.5568,3.3865,0.7719,0,0,0
8.126314,-0.5568,3.3865,0.7719,0,0,0
8.142735,-0.5568,3.3865,0.7719,0,0,0
8.159581,-0.5568,3.3865,0.7719,0,0,0
8.176433,-0.5568,3.3865,0.7719,0,0,0
8.193315,-0.5568,3.3865,0.7719,0,0,0
8.210316,-0.5568,3.3865,0.7719,0,0,0
8.227313,-0.5568,3.3865,0.7719,0,0,0
8.244315,-0.5568,3.3865,0.7719,0,0,0
8.260679,-0.5568,3.3865,0.7719,0,0,0
8.277528,-0.5568,3.3865,0.7719,0,0,0
8.294376,-0.5568,3.3865,0.7719,0,0,0
8.311309,-0.5568,3.3865,0.7719,0,0,0
8.32831,-0.5568,3.3865,0.7719,0,0,0
8.344924,-0.5568,3.3865,0.7719,0,0,0
8.362312,-0.5568,3.3865,0.7719,0,0,0
8.378622,-0.5568,3.3865,0.7719,0,0,0
8.396311,-0.5568,3.3865,0.7719,0,0,0
8.41232,-0.5568,3.3865,0.7719,0,0,0
8.42931,-0.5568,3.3865,0.7719,0,0,0
8.446018,-0.5568,3.3865,0.7719,0,0,0
8.463322,-0.5568,3.3865,0.7719,0,0,0
8.479716,-0.5568,3.3865,0.7719,0,0,0
8.497322,-0.5568,3.3865,0.7719,0,0,0
8.513415,-0.5568,3.3865,0.7719,0,0,0
8.530332,-0.5568,3.3865,0.7719,0,0,0
8.547322,-0.5568,3.3865,0.7719,0,0,0
8.563963,-0.5568,3.3865,0.7719,0,0,0
8.581326,-0.5568,3.3865,0.7719,0,0,0
8.598323,-0.5568,3.3865,0.7719,0,0,0
8.614511,-0.5568,3.3865,0.7719,0,0,0
8.632323,-0.5568,3.3865,0.7719,0,0,0
8.648323,-0.5568,3.3865,0.7719,0,0,0
8.665336,-0.5568,3.3865,0.7719,0,0,0
8.682347,-0.5568,3.3865,0.7719,0,0,0
8.699352,-0.5568,3.3865,0.7719,0,0,0
8.715606,-0.5568,3.3865,0.7719,0,0,0
8.732454,-0.5568,3.3865,0.7719,0,0,0
8.749362,-0.5568,3.3865,0.7719,0,0,0
8.766152,-0.5568,3.3865,0.7719,0,0,0
8.783002,-0.5568,3.3865,0.7719,0,0,0
8.79985,-0.5568,3.3865,0.7719,0,0,0
8.8167,-0.5568,3.3865,0.7719,0,0,0
8.833549,-0.5568,3.3865,0.7719,0,0,0
8.850399,-0.5568,3.3865,0.7719,0,0,0
8.867248,-0.5568,3.3865,0.7719,0,0,0
8.884098,-0.5568,3.3865,0.7719,0,0,0
8.901394,-0.5568,3.3865,0.7719,0,0,0
8.917796,-0.5568,3.3865,0.7719,0,0,0
8.934644,-0.5568,3.3865,0.7719,0,0,0
8.951494,-0.5568,3.3865,0.7719,0,0,0
8.968391,-0.5568,3.3865,0.7719,0,0,0
8.985192,-0.5568,3.3865,0.7719,0,0,0
