time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
0,-0.5568,3.3865,0.7719,0,0,0
0.02,-0.5568,3.3865,0.7719,0,0,0
0.1128656,-0.5568,3.3865,0.7719,0,0,0
0.1297443,-0.5568,3.3865,0.7719,0,0,0
0.1467815,-0.5568,3.3865,0.7719,0,0,0
0.1637392,-0.5568,3.3865,0.7719,0,0,0
0.1807352,-0.5568,3.3865,0.7719,0,0,0
0.1971153,-0.5568,3.3865,0.7719,0,0,0
0.2139638,-0.5568,3.3865,0.7719,0,0,0
0.230814,-0.5568,3.3865,0.7719,0,0,0
0.2477792,-0.5568,3.3865,0.7719,0,0,0
0.2647472,-0.5568,3.3865,0.7719,0,0,0
0.2817706,-0.5568,3.3865,0.7719,0,0,0
0.2982099,-0.5568,3.3865,0.7719,0,0,0
0.3150587,-0.5568,3.3865,0.7719,0,0,0
0.3319077,-0.5568,3.3865,0.7719,0,0,0
0.3487561,-0.5568,3.3865,0.7719,0,0,0
0.3657355,-0.5568,3.3865,0.7719,0,0,0
0.3824551,-0.5568,3.3865,0.7719,0,0,0
0.3997363,-0.5568,3.3865,0.7719,0,0,0
0.4161538,-0.5568,3.3865,0.7719,0,0,0
0.433729,-0.5568,3.3865,0.7719,0,0,0
0.44985,-0.5568,3.3865,0.7719,0,0,0
0.466734,-0.5568,3.3865,0.7719,0,0,0
0.4837294,-0.5568,3.3865,0.7719,0,0,0
0.5003991,-0.5568,3.3865,0.7719,0,0,0
0.5177303,-0.5568,3.3865,0.7719,0,0,0
0.5340976,-0.5568,3.3865,0.7719,0,0,0
0.5517319,-0.5568,3.3865,0.7719,0,0,0
