time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
14.00858,-0.5568,3.3865,0.7719,0,0,0
14.02543,-0.5568,3.3865,0.7719,0,0,0
14.04228,-0.5568,3.3865,0.7719,0,0,0
14.05993,-0.5568,3.3865,0.7719,0,0,0
14.07598,-0.5568,3.3865,0.7719,0,0,0
14.09294,-0.5568,3.3865,0.7719,0,0,0
14.10994,-0.5568,3.3865,0.7719,0,0,0
14.12694,-0.5568,3.3865,0.7719,0,0,0
14.14337,-0.5568,3.3865,0.7719,0,0,0
14.16022,-0.5568,3.3865,0.7719,0,0,0
14.17793,-0.5568,3.3865,0.7719,0,0,0
14.19395,-0.5568,3.3865,0.7719,0,0,0
14.21094,-0.5568,3.3865,0.7719,0,0,0
14.22762,-0.5568,3.3865,0.7719,0,0,0
14.24447,-0.5568,3.3865,0.7719,0,0,0
14.26193,-0.5568,3.3865,0.7719,0,0,0
14.27894,-0.5568,3.3865,0.7719,0,0,0
14.29502,-0.5568,3.3865,0.7719,0,0,0
14.31193,-0.5568,3.3865,0.7719,0,0,0
14.32871,-0.5568,3.3865,0.7719,0,0,0
14.34593,-0.5568,3.3865,0.7719,0,0,0
14.36241,-0.5568,3.3865,0.7719,0,0,0
14.37993,-0.5568,3.3865,0.7719,0,0,0
14.39611,-0.5568,3.3865,0.7719,0,0,0
14.41296,-0.5568,3.3865,0.7719,0,0,0
14.42994,-0.5568,3.3865,0.7719,0,0,0
14.44666,-0.5568,3.3865,0.7719,0,0,0
14.46395,-0.5568,3.3865,0.7719,0,0,0
14.48036,-0.5568,3.3865,0.7719,0,0,0
14.49796,-0.5568,3.3865,0.7719,0,0,0
14.51406,-0.5568,3.3865,0.7719,0,0,0
14.53097,-0.5568,3.3865,0.7719,0,0,0
14.54796,-0.5568,3.3865,0.7719,0,0,0
14.56497,-0.5568,3.3865,0.7719,0,0,0
14.58145,-0.5568,3.3865,0.7719,0,0,0
14.59896,-0.5568,3.3865,0.7719,0,0,0
14.61515,-0.5568,3.3865,0.7719,0,0,0
14.632,-0.5568,3.3865,0.7719,0,0,0
14.64885,-0.5568,3.3865,0.7719,0,0,0
14.66597,-0.5568,3.3865,0.7719,0,0,0
14.68255,-0.5568,3.3865,0.7719,0,0,0
14.69998,-0.5568,3.3865,0.7719,0,0,0
14.71699,-0.5568,3.3865,0.7719,0,0,0
14.73309,-0.5568,3.3865,0.7719,0,0,0
14.74999,-0.5568,3.3865,0.7719,0,0,0
14.767,-0.5568,3.3865,0.7719,0,0,0
14.78364,-0.5568,3.3865,0.7719,0,0,0
14.80102,-0.5568,3.3865,0.7719,0,0,0
14.81734,-0.5568,3.3865,0.7719,0,0,0
14.83502,-0.5568,3.3865,0.7719,0,0,0
14.85104,-0.5568,3.3865,0.7719,0,0,0
14.86789,-0.5568,3.3865,0.7719,0,0,0
14.88504,-0.5568,3.3865,0.7719,0,0,0
14.90159,-0.5568,3.3865,0.7719,0,0,0
14.91905,-0.5568,3.3865,0.7719,0,0,0
14.93528,-0.5568,3.3865,0.7719,0,0,0
14.95213,-0.5568,3.3865,0.7719,0,0,0
14.96905,-0.5568,3.3865,0.7719,0,0,0
14.98606,-0.5568,3.3865,0.7719,0,0,0
