time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
4.03827,-0.5568,3.3865,0.7719,0,0,0
4.055228,-0.5568,3.3865,0.7719,0,0,0
4.072236,-0.5568,3.3865,0.7719,0,0,0
4.08923,-0.5568,3.3865,0.7719,0,0,0
4.106228,-0.5568,3.3865,0.7719,0,0,0
4.123225,-0.5568,3.3865,0.7719,0,0,0
4.139364,-0.5568,3.3865,0.7719,0,0,0
4.156248,-0.5568,3.3865,0.7719,0,0,0
4.173238,-0.5568,3.3865,0.7719,0,0,0
4.19024,-0.5568,3.3865,0.7719,0,0,0
4.207241,-0.5568,3.3865,0.7719,0,0,0
4.22361,-0.5568,3.3865,0.7719,0,0,0
4.240459,-0.5568,3.3865,0.7719,0,0,0
4.257308,-0.5568,3.3865,0.7719,0,0,0
4.274236,-0.5568,3.3865,0.7719,0,0,0
4.291278,-0.5568,3.3865,0.7719,0,0,0
4.308238,-0.5568,3.3865,0.7719,0,0,0
4.324705,-0.5568,3.3865,0.7719,0,0,0
4.341556,-0.5568,3.3865,0.7719,0,0,0
4.358403,-0.5568,3.3865,0.7719,0,0,0
4.375253,-0.5568,3.3865,0.7719,0,0,0
4.392226,-0.5568,3.3865,0.7719,0,0,0
4.409226,-0.5568,3.3865,0.7719,0,0,0
4.425798,-0.5568,3.3865,0.7719,0,0,0
4.442648,-0.5568,3.3865,0.7719,0,0,0
4.460226,-0.5568,3.3865,0.7719,0,0,0
4.476347,-0.5568,3.3865,0.7719,0,0,0
4.493228,-0.5568,3.3865,0.7719,0,0,0
4.510227,-0.5568,3.3865,0.7719,0,0,0
4.526895,-0.5568,3.3865,0.7719,0,0,0
4.544229,-0.5568,3.3865,0.7719,0,0,0
4.560592,-0.5568,3.3865,0.7719,0,0,0
4.578227,-0.5568,3.3865,0.7719,0,0,0
4.59429,-0.5568,3.3865,0.7719,0,0,0
4.61114,-0.5568,3.3865,0.7719,0,0,0
4.628228,-0.5568,3.3865,0.7719,0,0,0
4.644839,-0.5568,3.3865,0.7719,0,0,0
4.661687,-0.5568,3.3865,0.7719,0,0,0
4.678537,-0.5568,3.3865,0.7719,0,0,0
4.695386,-0.5568,3.3865,0.7719,0,0,0
4.712241,-0.5568,3.3865,0.7719,0,0,0
4.729239,-0.5568,3.3865,0.7719,0,0,0
4.745934,-0.5568,3.3865,0.7719,0,0,0
4.762782,-0.5568,3.3865,0.7719,0,0,0
4.780285,-0.5568,3.3865,0.7719,0,0,0
4.796481,-0.5568,3.3865,0.7719,0,0,0
4.813331,-0.5568,3.3865,0.7719,0,0,0
4.830279,-0.5568,3.3865,0.7719,0,0,0
