time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
6.069086,-0.5568,3.3865,0.7719,0,0,0
6.085575,-0.5568,3.3865,0.7719,0,0,0
6.102423,-0.5568,3.3865,0.7719,0,0,0
6.120064,-0.5568,3.3865,0.7719,0,0,0
6.136122,-0.5568,3.3865,0.7719,0,0,0
6.15308,-0.5568,3.3865,0.7719,0,0,0
6.170078,-0.5568,3.3865,0.7719,0,0,0
6.186669,-0.5568,3.3865,0.7719,0,0,0
6.204082,-0.5568,3.3865,0.7719,0,0,0
6.220367,-0.5568,3.3865,0.7719,0,0,0
6.238082,-0.5568,3.3865,0.7719,0,0,0
6.254077,-0.5568,3.3865,0.7719,0,0,0
6.27108,-0.5568,3.3865,0.7719,0,0,0
6.287763,-0.5568,3.3865,0.7719,0,0,0
6.305084,-0.5568,3.3865,0.7719,0,0,0
6.321462,-0.5568,3.3865,0.7719,0,0,0
6.339083,-0.5568,3.3865,0.7719,0,0,0
6.35516,-0.5568,3.3865,0.7719,0,0,0
6.372082,-0.5568,3.3865,0.7719,0,0,0
6.389077,-0.5568,3.3865,0.7719,0,0,0
6.405708,-0.5568,3.3865,0.7719,0,0,0
6.423079,-0.5568,3.3865,0.7719,0,0,0
6.439407,-0.5568,3.3865,0.7719,0,0,0
6.456256,-0.5568,3.3865,0.7719,0,0,0
6.473105,-0.5568,3.3865,0.7719,0,0,0
6.49009,-0.5568,3.3865,0.7719,0,0,0
6.506803,-0.5568,3.3865,0.7719,0,0,0
6.523651,-0.5568,3.3865,0.7719,0,0,0
6.54111,-0.5568,3.3865,0.7719,0,0,0
6.55735,-0.5568,3.3865,0.7719,0,0,0
6.5742,-0.5568,3.3865,0.7719,0,0,0
6.591106,-0.5568,3.3865,0.7719,0,0,0
6.608123,-0.5568,3.3865,0.7719,0,0,0
6.624746,-0.5568,3.3865,0.7719,0,0,0
6.641596,-0.5568,3.3865,0.7719,0,0,0
6.658445,-0.5568,3.3865,0.7719,0,0,0
6.675295,-0.5568,3.3865,0.7719,0,0,0
6.692142,-0.5568,3.3865,0.7719,0,0,0
6.709116,-0.5568,3.3865,0.7719,0,0,0
6.725842,-0.5568,3.3865,0.7719,0,0,0
6.743134,-0.5568,3.3865,0.7719,0,0,0
6.75954,-0.5568,3.3865,0.7719,0,0,0
6.777137,-0.5568,3.3865,0.7719,0,0,0
6.793239,-0.5568,3.3865,0.7719,0,0,0
6.810094,-0.5568,3.3865,0.7719,0,0,0
6.826937,-0.5568,3.3865,0.7719,0,0,0
6.843786,-0.5568,3.3865,0.7719,0,0,0
6.86109,-0.5568,3.3865,0.7719,0,0,0
6.878109,-0.5568,3.3865,0.7719,0,0,0
6.894334,-0.5568,3.3865,0.7719,0,0,0
6.912123,-0.5568,3.3865,0.7719,0,0,0
6.928088,-0.5568,3.3865,0.7719,0,0,0
6.94509,-0.5568,3.3865,0.7719,0,0,0
6.96173,-0.5568,3.3865,0.7719,0,0,0
6.978578,-0.5568,3.3865,0.7719,0,0,0
6.995429,-0.5568,3.3865,0.7719,0,0,0
7.012278,-0.5568,3.3865,0.7719,0,0,0
7.029127,-0.5568,3.3865,0.7719,0,0,0
7.046385,-0.5568,3.3865,0.7719,0,0,0
7.063384,-0.5568,3.3865,0.7719,0,0,0
