time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
4.0346,-0.5568,3.3865,0.7719,0,0,0
4.0514,-0.5568,3.3865,0.7719,0,0,0
4.0683,-0.5568,3.3865,0.7719,0,0,0
4.0855,-0.5568,3.3865,0.7719,0,0,0
4.1022,-0.5568,3.3865,0.7719,0,0,0
4.1188,-0.5568,3.3865,0.7719,0,0,0
4.1357,-0.5568,3.3865,0.7719,0,0,0
4.1527,-0.5568,3.3865,0.7719,0,0,0
4.1697,-0.5568,3.3865,0.7719,0,0,0
4.1862,-0.5568,3.3865,0.7719,0,0,0
4.2031,-0.5568,3.3865,0.7719,0,0,0
4.2199,-0.5568,3.3865,0.7719,0,0,0
4.2368,-0.5568,3.3865,0.7719,0,0,0
4.2536,-0.5568,3.3865,0.7719,0,0,0
4.2705,-0.5568,3.3865,0.7719,0,0,0
4.2881,-0.5568,3.3865,0.7719,0,0,0
4.3046,-0.5568,3.3865,0.7719,0,0,0
4.3211,-0.5568,3.3865,0.7719,0,0,0
4.3381,-0.5568,3.3865,0.7719,0,0,0
4.3547,-0.5568,3.3865,0.7719,0,0,0
4.3716,-0.5568,3.3865,0.7719,0,0,0
4.3884,-0.5568,3.3865,0.7719,0,0,0
4.4053,-0.5568,3.3865,0.7719,0,0,0
4.4221,-0.5568,3.3865,0.7719,0,0,0
4.439,-0.5568,3.3865,0.7719,0,0,0
4.4561,-0.5568,3.3865,0.7719,0,0,0
4.4727,-0.5568,3.3865,0.7719,0,0,0
4.4895,-0.5568,3.3865,0.7719,0,0,0
4.5064,-0.5568,3.3865,0.7719,0,0,0
4.5241,-0.5568,3.3865,0.7719,0,0,0
4.5401,-0.5568,3.3865,0.7719,0,0,0
4.5571,-0.5568,3.3865,0.7719,0,0,0
4.5738,-0.5568,3.3865,0.7719,0,0,0
4.5906,-0.5568,3.3865,0.7719,0,0,0
4.6075,-0.5568,3.3865,0.7719,0,0,0
4.6243,-0.5568,3.3865,0.7719,0,0,0
4.6412,-0.5568,3.3865,0.7719,0,0,0
4.658,-0.5568,3.3865,0.7719,0,0,0
4.6749,-0.5568,3.3865,0.7719,0,0,0
4.6917,-0.5568,3.3865,0.7719,0,0,0
4.7087,-0.5568,3.3865,0.7719,0,0,0
4.7254,-0.5568,3.3865,0.7719,0,0,0
4.7423,-0.5568,3.3865,0.7719,0,0,0
4.7591,-0.5568,3.3865,0.7719,0,0,0
4.7766,-0.5568,3.3865,0.7719,0,0,0
4.7928,-0.5568,3.3865,0.7719,0,0,0
4.8101,-0.5568,3.3865,0.7719,0,0,0
4.8265,-0.5568,3.3865,0.7719,0,0,0
4.8434,-0.5568,3.3865,0.7719,0,0,0
4.8606,-0.5568,3.3865,0.7719,0,0,0
4.8771,-0.5568,3.3865,0.7719,0,0,0
4.8941,-0.5568,3.3865,0.7719,0,0,0
4.9107,-0.5568,3.3865,0.7719,0,0,0
4.9281,-0.5568,3.3865,0.7719,0,0,0
4.9444,-0.5568,3.3865,0.7719,0,0,0
4.9616,-0.5568,3.3865,0.7719,0,0,0
4.9787,-0.5568,3.3865,0.7719,0,0,0
4.9952,-0.5568,3.3865,0.7719,0,0,0
5.0122,-0.5568,3.3865,0.7719,0,0,0
5.0287,-0.5568,3.3865,0.7719,0,0,0
