time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
8.0784,-0.5568,3.3865,0.7719,0,0,0
8.0952,-0.5568,3.3865,0.7719,0,0,0
8.1121,-0.5568,3.3865,0.7719,0,0,0
8.1298,-0.5568,3.3865,0.7719,0,0,0
8.1461,-0.5568,3.3865,0.7719,0,0,0
8.1626,-0.5568,3.3865,0.7719,0,0,0
8.1795,-0.5568,3.3865,0.7719,0,0,0
8.1963,-0.5568,3.3865,0.7719,0,0,0
8.214,-0.5568,3.3865,0.7719,0,0,0
8.2305,-0.5568,3.3865,0.7719,0,0,0
8.2471,-0.5568,3.3865,0.7719,0,0,0
8.2637,-0.5568,3.3865,0.7719,0,0,0
8.2807,-0.5568,3.3865,0.7719,0,0,0
8.2977,-0.5568,3.3865,0.7719,0,0,0
8.3143,-0.5568,3.3865,0.7719,0,0,0
8.3311,-0.5568,3.3865,0.7719,0,0,0
8.348,-0.5568,3.3865,0.7719,0,0,0
8.3648,-0.5568,3.3865,0.7719,0,0,0
8.382,-0.5568,3.3865,0.7719,0,0,0
8.3985,-0.5568,3.3865,0.7719,0,0,0
8.4154,-0.5568,3.3865,0.7719,0,0,0
8.4322,-0.5568,3.3865,0.7719,0,0,0
8.4491,-0.5568,3.3865,0.7719,0,0,0
8.466,-0.5568,3.3865,0.7719,0,0,0
8.4828,-0.5568,3.3865,0.7719,0,0,0
8.4996,-0.5568,3.3865,0.7719,0,0,0
8.5165,-0.5568,3.3865,0.7719,0,0,0
8.5333,-0.5568,3.3865,0.7719,0,0,0
8.5505,-0.5568,3.3865,0.7719,0,0,0
8.567,-0.5568,3.3865,0.7719,0,0,0
8.5839,-0.5568,3.3865,0.7719,0,0,0
8.6007,-0.5568,3.3865,0.7719,0,0,0
8.6176,-0.5568,3.3865,0.7719,0,0,0
8.6344,-0.5568,3.3865,0.7719,0,0,0
8.6513,-0.5568,3.3865,0.7719,0,0,0
8.6681,-0.5568,3.3865,0.7719,0,0,0
8.6855,-0.5568,3.3865,0.7719,0,0,0
8.7018,-0.5568,3.3865,0.7719,0,0,0
8.719,-0.5568,3.3865,0.7719,0,0,0
8.7356,-0.5568,3.3865,0.7719,0,0,0
8.7525,-0.5568,3.3865,0.7719,0,0,0
8.7692,-0.5568,3.3865,0.7719,0,0,0
8.7861,-0.5568,3.3865,0.7719,0,0,0
8.8029,-0.5568,3.3865,0.7719,0,0,0
8.8198,-0.5568,3.3865,0.7719,0,0,0
8.8366,-0.5568,3.3865,0.7719,0,0,0
8.8535,-0.5568,3.3865,0.7719,0,0,0
8.8703,-0.5568,3.3865,0.7719,0,0,0
8.8875,-0.5568,3.3865,0.7719,0,0,0
8.9046,-0.5568,3.3865,0.7719,0,0,0
8.921,-0.5568,3.3865,0.7719,0,0,0
8.9377,-0.5568,3.3865,0.7719,0,0,0
8.955,-0.5568,3.3865,0.7719,0,0,0
8.9714,-0.5568,3.3865,0.7719,0,0,0
8.989,-0.5568,3.3865,0.7719,0,0,0
9.0051,-0.5568,3.3865,0.7719,0,0,0
9.022,-0.5568,3.3865,0.7719,0,0,0
9.0388,-0.5568,3.3865,0.7719,0,0,0
9.0566,-0.5568,3.3865,0.7719,0,0,0
9.0731,-0.5568,3.3865,0.7719,0,0,0
