time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
9.0893,-0.5568,3.3865,0.7719,0,0,0
9.1062,-0.5568,3.3865,0.7719,0,0,0
9.123,-0.5568,3.3865,0.7719,0,0,0
9.1399,-0.5568,3.3865,0.7719,0,0,0
9.1572,-0.5568,3.3865,0.7719,0,0,0
9.1736,-0.5568,3.3865,0.7719,0,0,0
9.1911,-0.5568,3.3865,0.7719,0,0,0
9.2076,-0.5568,3.3865,0.7719,0,0,0
9.2242,-0.5568,3.3865,0.7719,0,0,0
9.241,-0.5568,3.3865,0.7719,0,0,0
9.2581,-0.5568,3.3865,0.7719,0,0,0
9.2747,-0.5568,3.3865,0.7719,0,0,0
9.2916,-0.5568,3.3865,0.7719,0,0,0
9.3084,-0.5568,3.3865,0.7719,0,0,0
9.3255,-0.5568,3.3865,0.7719,0,0,0
9.3421,-0.5568,3.3865,0.7719,0,0,0
9.359,-0.5568,3.3865,0.7719,0,0,0
9.3758,-0.5568,3.3865,0.7719,0,0,0
9.3926,-0.5568,3.3865,0.7719,0,0,0
9.4095,-0.5568,3.3865,0.7719,0,0,0
9.4263,-0.5568,3.3865,0.7719,0,0,0
9.4436,-0.5568,3.3865,0.7719,0,0,0
9.46,-0.5568,3.3865,0.7719,0,0,0
9.4769,-0.5568,3.3865,0.7719,0,0,0
9.4941,-0.5568,3.3865,0.7719,0,0,0
9.5106,-0.5568,3.3865,0.7719,0,0,0
9.5281,-0.5568,3.3865,0.7719,0,0,0
9.5443,-0.5568,3.3865,0.7719,0,0,0
9.5611,-0.5568,3.3865,0.7719,0,0,0
9.578,-0.5568,3.3865,0.7719,0,0,0
9.5956,-0.5568,3.3865,0.7719,0,0,0
9.6117,-0.5568,3.3865,0.7719,0,0,0
9.6285,-0.5568,3.3865,0.7719,0,0,0
9.6456,-0.5568,3.3865,0.7719,0,0,0
9.6622,-0.5568,3.3865,0.7719,0,0,0
9.6791,-0.5568,3.3865,0.7719,0,0,0
9.6959,-0.5568,3.3865,0.7719,0,0,0
9.7128,-0.5568,3.3865,0.7719,0,0,0
9.7296,-0.5568,3.3865,0.7719,0,0,0
9.7466,-0.5568,3.3865,0.7719,0,0,0
9.7636,-0.5568,3.3865,0.7719,0,0,0
9.7802,-0.5568,3.3865,0.7719,0,0,0
9.797,-0.5568,3.3865,0.7719,0,0,0
9.8141,-0.5568,3.3865,0.7719,0,0,0
9.8311,-0.5568,3.3865,0.7719,0,0,0
9.8476,-0.5568,3.3865,0.7719,0,0,0
9.8644,-0.5568,3.3865,0.7719,0,0,0
9.8813,-0.5568,3.3865,0.7719,0,0,0
9.8981,-0.5568,3.3865,0.7719,0,0,0
9.9151,-0.5568,3.3865,0.7719,0,0,0
9.9318,-0.5568,3.3865,0.7719,0,0,0
9.9491,-0.5568,3.3865,0.7719,0,0,0
9.9655,-0.5568,3.3865,0.7719,0,0,0
9.9826,-0.5568,3.3865,0.7719,0,0,0
9.9996,-0.5568,3.3865,0.7719,0,0,0
10.0161,-0.5568,3.3865,0.7719,0,0,0
10.0329,-0.5568,3.3865,0.7719,0,0,0
10.0502,-0.5568,3.3865,0.7719,0,0,0
10.0666,-0.5568,3.3865,0.7719,0,0,0
10.0834,-0.5568,3.3865,0.7719,0,0,0
