time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
3.0236,-0.5568,3.3865,0.7719,0,0,0
3.0405,-0.5568,3.3865,0.7719,0,0,0
3.0577,-0.5568,3.3865,0.7719,0,0,0
3.0742,-0.5568,3.3865,0.7719,0,0,0
3.091,-0.5568,3.3865,0.7719,0,0,0
3.1079,-0.5568,3.3865,0.7719,0,0,0
3.1256,-0.5568,3.3865,0.7719,0,0,0
3.1416,-0.5568,3.3865,0.7719,0,0,0
3.1584,-0.5568,3.3865,0.7719,0,0,0
3.1753,-0.5568,3.3865,0.7719,0,0,0
3.1921,-0.5568,3.3865,0.7719,0,0,0
3.209,-0.5568,3.3865,0.7719,0,0,0
3.2261,-0.5568,3.3865,0.7719,0,0,0
3.2427,-0.5568,3.3865,0.7719,0,0,0
3.2599,-0.5568,3.3865,0.7719,0,0,0
3.2764,-0.5568,3.3865,0.7719,0,0,0
3.2941,-0.5568,3.3865,0.7719,0,0,0
3.3101,-0.5568,3.3865,0.7719,0,0,0
3.3269,-0.5568,3.3865,0.7719,0,0,0
3.3438,-0.5568,3.3865,0.7719,0,0,0
3.3606,-0.5568,3.3865,0.7719,0,0,0
3.3776,-0.5568,3.3865,0.7719,0,0,0
3.3943,-0.5568,3.3865,0.7719,0,0,0
3.4112,-0.5568,3.3865,0.7719,0,0,0
3.4281,-0.5568,3.3865,0.7719,0,0,0
3.4449,-0.5568,3.3865,0.7719,0,0,0
3.4617,-0.5568,3.3865,0.7719,0,0,0
3.4786,-0.5568,3.3865,0.7719,0,0,0
3.4956,-0.5568,3.3865,0.7719,0,0,0
3.5123,-0.5568,3.3865,0.7719,0,0,0
3.5291,-0.5568,3.3865,0.7719,0,0,0
3.5462,-0.5568,3.3865,0.7719,0,0,0
3.5628,-0.5568,3.3865,0.7719,0,0,0
3.5797,-0.5568,3.3865,0.7719,0,0,0
3.5965,-0.5568,3.3865,0.7719,0,0,0
3.6134,-0.5568,3.3865,0.7719,0,0,0
3.6302,-0.5568,3.3865,0.7719,0,0,0
3.6472,-0.5568,3.3865,0.7719,0,0,0
3.6639,-0.5568,3.3865,0.7719,0,0,0
3.6808,-0.5568,3.3865,0.7719,0,0,0
3.6976,-0.5568,3.3865,0.7719,0,0,0
3.7152,-0.5568,3.3865,0.7719,0,0,0
3.7313,-0.5568,3.3865,0.7719,0,0,0
3.7482,-0.5568,3.3865,0.7719,0,0,0
3.7651,-0.5568,3.3865,0.7719,0,0,0
3.7819,-0.5568,3.3865,0.7719,0,0,0
3.7987,-0.5568,3.3865,0.7719,0,0,0
3.8156,-0.5568,3.3865,0.7719,0,0,0
3.8324,-0.5568,3.3865,0.7719,0,0,0
3.8493,-0.5568,3.3865,0.7719,0,0,0
3.8662,-0.5568,3.3865,0.7719,0,0,0
3.8831,-0.5568,3.3865,0.7719,0,0,0
3.8998,-0.5568,3.3865,0.7719,0,0,0
3.917,-0.5568,3.3865,0.7719,0,0,0
3.9335,-0.5568,3.3865,0.7719,0,0,0
3.9503,-0.5568,3.3865,0.7719,0,0,0
3.9672,-0.5568,3.3865,0.7719,0,0,0
3.9841,-0.5568,3.3865,0.7719,0,0,0
4.0009,-0.5568,3.3865,0.7719,0,0,0
4.0177,-0.5568,3.3865,0.7719,0,0,0
