time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
13.1337,-0.5568,3.3865,0.7719,0,0,0
13.1502,-0.5568,3.3865,0.7719,0,0,0
13.1668,-0.5568,3.3865,0.7719,0,0,0
13.1837,-0.5568,3.3865,0.7719,0,0,0
13.2006,-0.5568,3.3865,0.7719,0,0,0
13.2181,-0.5568,3.3865,0.7719,0,0,0
13.2342,-0.5568,3.3865,0.7719,0,0,0
13.2511,-0.5568,3.3865,0.7719,0,0,0
13.268,-0.5568,3.3865,0.7719,0,0,0
13.285,-0.5568,3.3865,0.7719,0,0,0
13.3016,-0.5568,3.3865,0.7719,0,0,0
13.3185,-0.5568,3.3865,0.7719,0,0,0
13.3355,-0.5568,3.3865,0.7719,0,0,0
13.3522,-0.5568,3.3865,0.7719,0,0,0
13.369,-0.5568,3.3865,0.7719,0,0,0
13.386,-0.5568,3.3865,0.7719,0,0,0
13.4027,-0.5568,3.3865,0.7719,0,0,0
13.4205,-0.5568,3.3865,0.7719,0,0,0
13.437,-0.5568,3.3865,0.7719,0,0,0
13.4533,-0.5568,3.3865,0.7719,0,0,0
13.471,-0.5568,3.3865,0.7719,0,0,0
13.4875,-0.5568,3.3865,0.7719,0,0,0
13.5045,-0.5568,3.3865,0.7719,0,0,0
13.5207,-0.5568,3.3865,0.7719,0,0,0
13.5385,-0.5568,3.3865,0.7719,0,0,0
13.5545,-0.5568,3.3865,0.7719,0,0,0
13.5712,-0.5568,3.3865,0.7719,0,0,0
13.5881,-0.5568,3.3865,0.7719,0,0,0
13.6049,-0.5568,3.3865,0.7719,0,0,0
13.6218,-0.5568,3.3865,0.7719,0,0,0
13.639,-0.5568,3.3865,0.7719,0,0,0
13.6555,-0.5568,3.3865,0.7719,0,0,0
13.6725,-0.5568,3.3865,0.7719,0,0,0
13.6892,-0.5568,3.3865,0.7719,0,0,0
13.706,-0.5568,3.3865,0.7719,0,0,0
13.7235,-0.5568,3.3865,0.7719,0,0,0
13.7397,-0.5568,3.3865,0.7719,0,0,0
13.7575,-0.5568,3.3865,0.7719,0,0,0
13.7734,-0.5568,3.3865,0.7719,0,0,0
13.7903,-0.5568,3.3865,0.7719,0,0,0
13.8075,-0.5568,3.3865,0.7719,0,0,0
13.824,-0.5568,3.3865,0.7719,0,0,0
13.841,-0.5568,3.3865,0.7719,0,0,0
13.8577,-0.5568,3.3865,0.7719,0,0,0
13.8745,-0.5568,3.3865,0.7719,0,0,0
13.8914,-0.5568,3.3865,0.7719,0,0,0
13.9082,-0.5568,3.3865,0.7719,0,0,0
13.9251,-0.5568,3.3865,0.7719,0,0,0
13.9425,-0.5568,3.3865,0.7719,0,0,0
13.959,-0.5568,3.3865,0.7719,0,0,0
13.9756,-0.5568,3.3865,0.7719,0,0,0
13.9925,-0.5568,3.3865,0.7719,0,0,0
14.0095,-0.5568,3.3865,0.7719,0,0,0
14.0261,-0.5568,3.3865,0.7719,0,0,0
14.043,-0.5568,3.3865,0.7719,0,0,0
14.0598,-0.5568,3.3865,0.7719,0,0,0
14.077,-0.5568,3.3865,0.7719,0,0,0
14.0935,-0.5568,3.3865,0.7719,0,0,0
14.1104,-0.5568,3.3865,0.7719,0,0,0
14.1276,-0.5568,3.3865,0.7719,0,0,0
