time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
70.32543,0,2,0,0,270,90
70.34212,0,2.0264,0,0,270,90
70.35944,0,2.0538,0,0,270,90
70.37582,0,2.0798,0,0,270,90
70.39267,0,2.1064,0,0,270,90
70.40952,0,2.1331,0,0,270,90
70.42645,0,2.1599,0,0,270,90
70.44322,0,2.1865,0,0,270,90
70.46046,0,2.2138,0,0,270,90
70.47747,0,2.2407,0,0,270,90
70.49377,0,2.2665,0,0,270,90
70.51062,0,2.2932,0,0,270,90
70.52748,0,2.3198,0,0,270,90
70.54448,0,2.3468,0,0,270,90
70.56116,0,2.3732,0,0,270,90
70.57801,0,2.3998,0,0,270,90
70.5955,0,2.4275,0,0,270,90
70.61171,0,2.4532,0,0,270,90
70.62856,0,2.4799,0,0,270,90
70.64551,0,2.5067,0,0,270,90
70.66226,0,2.5332,0,0,270,90
70.67911,0,2.5599,0,0,270,90
70.69595,0,2.5865,0,0,270,90
70.71281,0,2.6132,0,0,270,90
70.72966,0,2.6399,0,0,270,90
70.74653,0,2.6666,0,0,270,90
70.76353,0,2.6935,0,0,270,90
70.7802,0,2.7199,0,0,270,90
70.79706,0,2.7466,0,0,270,90
70.8139,0,2.7733,0,0,270,90
70.83075,0,2.7999,0,0,270,90
70.8476,0,2.8266,0,0,270,90
70.86445,0,2.8533,0,0,270,90
70.88155,0,2.8804,0,0,270,90
70.89857,0,2.9073,0,0,270,90
70.915,0,2.9333,0,0,270,90
70.93185,0,2.96,0,0,270,90
70.9487,0,2.9866,0,0,270,90
70.96558,0,3.0134,0,0,270,90
70.98258,0,3.0403,0,0,270,90
70.99924,0,3.0666,0,0,270,90
71.01659,0,3.0941,0,0,270,90
71.03359,0,3.121,0,0,270,90
71.04979,0,3.1467,0,0,270,90
71.0676,0,3.1749,0,0,270,90
71.0836,0,3.2002,0,0,270,90
71.10062,0,3.2271,0,0,270,90
71.11761,0,3.254,0,0,270,90
71.13404,0,3.28,0,0,270,90
71.15089,0,3.3067,0,0,270,90
71.16773,0,3.3334,0,0,270,90
71.18463,0,3.3601,0,0,270,90
71.20143,0,3.3867,0,0,270,90
71.21828,0,3.4134,0,0,270,90
71.23563,0,3.4409,0,0,270,90
71.25198,0,3.4667,0,0,270,90
71.26883,0,3.4934,0,0,270,90
71.28568,0,3.5201,0,0,270,90
71.30266,0,3.5469,0,0,270,90
71.31937,0,3.5734,0,0,270,90
71.33623,0,3.6001,0,0,270,90
71.35307,0,3.6268,0,0,270,90
71.36993,0,3.6534,0,0,270,90
71.38677,0,3.6801,0,0,270,90
71.40369,0,3.7069,0,0,270,90
71.42047,0,3.7335,0,0,270,90
71.43732,0,3.7601,0,0,270,90
71.45469,0,3.7876,0,0,270,90
71.47169,0,3.8145,0,0,270,90
71.48869,0,3.8415,0,0,270,90
71.50471,0,3.8668,0,0,270,90
71.52171,0,3.8937,0,0,270,90
71.53841,0,3.9202,0,0,270,90
71.55571,0,3.9475,0,0,270,90
71.57211,0,3.9735,0,0,270,90
71.58897,0,4.0002,0,0,270,90
71.60672,0,4.0283,0,0,270,90
71.62273,0,4.0536,0,0,270,90
71.63972,0,4.0805,0,0,270,90
71.65673,0,4.1075,0,0,270,90
71.67321,0,4.1335,0,0,270,90
71.69006,0,4.1602,0,0,270,90
71.70691,0,4.1869,0,0,270,90
71.72375,0,4.2136,0,0,270,90
71.74076,0,4.2405,0,0,270,90
71.75775,0,4.2674,0,0,270,90
71.7743,0,4.2936,0,0,270,90
