time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
7.323537,0,2.0106,0,0,270,90
7.359992,0,2.0344,0,0,270,90
7.377244,0,2.0456,0,0,270,90
7.39425,0,2.0567,0,0,270,90
7.410542,0,2.0674,0,0,270,90
7.427391,0,2.0783,0,0,270,90
7.444257,0,2.0893,0,0,270,90
7.461264,0,2.1004,0,0,270,90
7.478268,0,2.1115,0,0,270,90
7.495268,0,2.1226,0,0,270,90
7.511637,0,2.1333,0,0,270,90
7.528487,0,2.1443,0,0,270,90
7.545335,0,2.1552,0,0,270,90
7.562284,0,2.1663,0,0,270,90
7.579289,0,2.1774,0,0,270,90
7.595882,0,2.1882,0,0,270,90
7.612731,0,2.1992,0,0,270,90
7.629581,0,2.2102,0,0,270,90
7.64643,0,2.2211,0,0,270,90
7.663307,0,2.2322,0,0,270,90
7.680312,0,2.2432,0,0,270,90
7.697322,0,2.2543,0,0,270,90
7.714322,0,2.2654,0,0,270,90
7.730676,0,2.2761,0,0,270,90
7.747525,0,2.2871,0,0,270,90
7.764375,0,2.298,0,0,270,90
7.781337,0,2.3091,0,0,270,90
7.798338,0,2.3202,0,0,270,90
7.815343,0,2.3313,0,0,270,90
7.83177,0,2.342,0,0,270,90
7.849353,0,2.3535,0,0,270,90
7.866355,0,2.3645,0,0,270,90
7.882358,0,2.375,0,0,270,90
7.899168,0,2.3859,0,0,270,90
7.916373,0,2.3971,0,0,270,90
7.932866,0,2.4079,0,0,270,90
7.950377,0,2.4193,0,0,270,90
7.96738,0,2.4304,0,0,270,90
7.983414,0,2.4409,0,0,270,90
8.000397,0,2.4519,0,0,270,90
8.017392,0,2.463,0,0,270,90
8.034392,0,2.4741,0,0,270,90
8.051396,0,2.4852,0,0,270,90
8.068402,0,2.4963,0,0,270,90
8.084508,0,2.5068,0,0,270,90
8.101408,0,2.5178,0,0,270,90
8.118415,0,2.5289,0,0,270,90
8.135424,0,2.54,0,0,270,90
8.152417,0,2.551,0,0,270,90
8.168753,0,2.5617,0,0,270,90
8.185602,0,2.5727,0,0,270,90
8.202452,0,2.5837,0,0,270,90
8.219432,0,2.5947,0,0,270,90
8.236444,0,2.6058,0,0,270,90
8.253439,0,2.6169,0,0,270,90
8.270452,0,2.628,0,0,270,90
8.286697,0,2.6386,0,0,270,90
8.303548,0,2.6496,0,0,270,90
8.320456,0,2.6606,0,0,270,90
8.337461,0,2.6717,0,0,270,90
8.354468,0,2.6828,0,0,270,90
8.371467,0,2.6939,0,0,270,90
8.387792,0,2.7045,0,0,270,90
8.404642,0,2.7155,0,0,270,90
8.421491,0,2.7265,0,0,270,90
8.438484,0,2.7375,0,0,270,90
8.455189,0,2.7484,0,0,270,90
8.47249,0,2.7597,0,0,270,90
8.489496,0,2.7708,0,0,270,90
8.505735,0,2.7814,0,0,270,90
8.522585,0,2.7924,0,0,270,90
8.539506,0,2.8034,0,0,270,90
8.556305,0,2.8144,0,0,270,90
8.57352,0,2.8256,0,0,270,90
8.59053,0,2.8367,0,0,270,90
8.606833,0,2.8473,0,0,270,90
8.623682,0,2.8583,0,0,270,90
8.64054,0,2.8693,0,0,270,90
8.657535,0,2.8804,0,0,270,90
8.674539,0,2.8914,0,0,270,90
8.691547,0,2.9025,0,0,270,90
8.707928,0,2.9132,0,0,270,90
8.724775,0,2.9242,0,0,270,90
8.741647,0,2.9352,0,0,270,90
8.758559,0,2.9462,0,0,270,90
8.775324,0,2.9572,0,0,270,90
8.792567,0,2.9684,0,0,270,90
8.80957,0,2.9795,0,0,270,90
8.826572,0,2.9906,0,0,270,90
8.84272,0,3.0011,0,0,270,90
8.859582,0,3.0121,0,0,270,90
8.876418,0,3.0231,0,0,270,90
8.893267,0,3.0341,0,0,270,90
8.910118,0,3.045,0,0,270,90
8.926966,0,3.056,0,0,270,90
8.943815,0,3.067,0,0,270,90
8.960665,0,3.078,0,0,270,90
8.977606,0,3.089,0,0,270,90
8.994362,0,3.1,0,0,270,90
9.011211,0,3.111,0,0,270,90
9.02806,0,3.1219,0,0,270,90
9.044909,0,3.1329,0,0,270,90
9.061759,0,3.1439,0,0,270,90
9.078642,0,3.1549,0,0,270,90
9.095637,0,3.166,0,0,270,90
9.112638,0,3.1771,0,0,270,90
9.129643,0,3.1882,0,0,270,90
9.146004,0,3.1988,0,0,270,90
9.163649,0,3.2103,0,0,270,90
9.179703,0,3.2208,0,0,270,90
9.196552,0,3.2318,0,0,270,90
9.21366,0,3.2429,0,0,270,90
9.230676,0,3.254,0,0,270,90
