time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
49.33183,0,2,0,0,270,90
49.34808,0,2.0125,0,0,270,90
49.36493,0,2.0255,0,0,270,90
49.38185,0,2.0385,0,0,270,90
49.39885,0,2.0516,0,0,270,90
49.41548,0,2.0645,0,0,270,90
49.43286,0,2.0779,0,0,270,90
49.44918,0,2.0904,0,0,270,90
49.46603,0,2.1034,0,0,270,90
49.48288,0,2.1164,0,0,270,90
49.49987,0,2.1295,0,0,270,90
49.51688,0,2.1426,0,0,270,90
49.53342,0,2.1554,0,0,270,90
49.55027,0,2.1683,0,0,270,90
49.56712,0,2.1813,0,0,270,90
49.58397,0,2.1943,0,0,270,90
49.6009,0,2.2074,0,0,270,90
49.61767,0,2.2203,0,0,270,90
49.63452,0,2.2333,0,0,270,90
49.65137,0,2.2462,0,0,270,90
49.66822,0,2.2592,0,0,270,90
49.68507,0,2.2722,0,0,270,90
49.70192,0,2.2852,0,0,270,90
49.71892,0,2.2983,0,0,270,90
49.73561,0,2.3112,0,0,270,90
49.75293,0,2.3245,0,0,270,90
49.76994,0,2.3376,0,0,270,90
49.78616,0,2.3501,0,0,270,90
49.80301,0,2.3631,0,0,270,90
49.81995,0,2.3762,0,0,270,90
49.83695,0,2.3893,0,0,270,90
49.85355,0,2.4021,0,0,270,90
49.8704,0,2.415,0,0,270,90
49.88725,0,2.428,0,0,270,90
49.90411,0,2.441,0,0,270,90
49.92097,0,2.454,0,0,270,90
49.93798,0,2.4671,0,0,270,90
49.95465,0,2.48,0,0,270,90
49.9715,0,2.493,0,0,270,90
49.98835,0,2.5059,0,0,270,90
50.0052,0,2.5189,0,0,270,90
50.02205,0,2.5319,0,0,270,90
50.039,0,2.545,0,0,270,90
50.056,0,2.5581,0,0,270,90
50.07301,0,2.5712,0,0,270,90
50.09001,0,2.5843,0,0,270,90
50.10629,0,2.5968,0,0,270,90
50.12314,0,2.6098,0,0,270,90
50.14003,0,2.6228,0,0,270,90
50.15703,0,2.6359,0,0,270,90
50.17369,0,2.6488,0,0,270,90
50.19054,0,2.6617,0,0,270,90
50.20739,0,2.6747,0,0,270,90
50.22424,0,2.6877,0,0,270,90
50.24109,0,2.7007,0,0,270,90
50.25793,0,2.7137,0,0,270,90
50.27507,0,2.7269,0,0,270,90
50.29208,0,2.74,0,0,270,90
50.30848,0,2.7526,0,0,270,90
50.32533,0,2.7656,0,0,270,90
50.34218,0,2.7786,0,0,270,90
50.35903,0,2.7916,0,0,270,90
50.37588,0,2.8046,0,0,270,90
50.39273,0,2.8176,0,0,270,90
50.40958,0,2.8305,0,0,270,90
50.42643,0,2.8435,0,0,270,90
50.44328,0,2.8565,0,0,270,90
50.46012,0,2.8695,0,0,270,90
50.4771,0,2.8826,0,0,270,90
50.49409,0,2.8957,0,0,270,90
50.5111,0,2.9088,0,0,270,90
50.5281,0,2.9219,0,0,270,90
50.54437,0,2.9344,0,0,270,90
50.56122,0,2.9474,0,0,270,90
50.57811,0,2.9604,0,0,270,90
50.59512,0,2.9735,0,0,270,90
50.61212,0,2.9866,0,0,270,90
50.62912,0,2.9997,0,0,270,90
50.64547,0,3.0123,0,0,270,90
50.66232,0,3.0253,0,0,270,90
50.67916,0,3.0383,0,0,270,90
50.69614,0,3.0514,0,0,270,90
50.71314,0,3.0645,0,0,270,90
50.73015,0,3.0776,0,0,270,90
50.74656,0,3.0902,0,0,270,90
50.76341,0,3.1032,0,0,270,90
50.78026,0,3.1162,0,0,270,90
50.79716,0,3.1292,0,0,270,90
50.81416,0,3.1423,0,0,270,90
50.83117,0,3.1554,0,0,270,90
50.84766,0,3.1681,0,0,270,90
50.86451,0,3.1811,0,0,270,90
50.88136,0,3.1941,0,0,270,90
50.8982,0,3.2071,0,0,270,90
50.91519,0,3.2202,0,0,270,90
50.93219,0,3.2333,0,0,270,90
50.94875,0,3.246,0,0,270,90
50.9662,0,3.2595,0,0,270,90
50.98245,0,3.272,0,0,270,90
50.9993,0,3.285,0,0,270,90
51.01621,0,3.298,0,0,270,90
51.03321,0,3.3111,0,0,270,90
51.04985,0,3.324,0,0,270,90
51.0667,0,3.3369,0,0,270,90
51.08355,0,3.3499,0,0,270,90
51.1004,0,3.3629,0,0,270,90
51.11724,0,3.3759,0,0,270,90
51.13424,0,3.389,0,0,270,90
51.15124,0,3.4021,0,0,270,90
51.16824,0,3.4152,0,0,270,90
51.18464,0,3.4278,0,0,270,90
51.20226,0,3.4414,0,0,270,90
51.21834,0,3.4538,0,0,270,90
51.23526,0,3.4668,0,0,270,90
51.25227,0,3.4799,0,0,270,90
51.26889,0,3.4928,0,0,270,90
51.28574,0,3.5057,0,0,270,90
51.30259,0,3.5187,0,0,270,90
51.31943,0,3.5317,0,0,270,90
51.33628,0,3.5447,0,0,270,90
51.35329,0,3.5578,0,0,270,90
51.36998,0,3.5707,0,0,270,90
51.38683,0,3.5836,0,0,270,90
51.40429,0,3.5971,0,0,270,90
51.42053,0,3.6096,0,0,270,90
51.4383,0,3.6233,0,0,270,90
51.45431,0,3.6356,0,0,270,90
51.47108,0,3.6486,0,0,270,90
51.48792,0,3.6616,0,0,270,90
51.50533,0,3.675,0,0,270,90
51.52162,0,3.6875,0,0,270,90
51.53847,0,3.7005,0,0,270,90
51.55534,0,3.7135,0,0,270,90
51.57233,0,3.7266,0,0,270,90
51.58934,0,3.7397,0,0,270,90
51.60587,0,3.7524,0,0,270,90
51.62334,0,3.7659,0,0,270,90
51.64035,0,3.779,0,0,270,90
51.65641,0,3.7914,0,0,270,90
51.67336,0,3.8045,0,0,270,90
51.69036,0,3.8176,0,0,270,90
51.70696,0,3.8303,0,0,270,90
51.72381,0,3.8433,0,0,270,90
51.74137,0,3.8569,0,0,270,90
51.75751,0,3.8693,0,0,270,90
51.77438,0,3.8823,0,0,270,90
51.79138,0,3.8954,0,0,270,90
51.80839,0,3.9085,0,0,270,90
