time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
21.32841,0,2,0,0,270,90
21.34479,0,2.028,0,0,270,90
21.36164,0,2.0568,0,0,270,90
21.37849,0,2.0855,0,0,270,90
21.39543,0,2.1145,0,0,270,90
21.41243,0,2.1435,0,0,270,90
21.42904,0,2.1719,0,0,270,90
21.44588,0,2.2007,0,0,270,90
21.46273,0,2.2295,0,0,270,90
21.47959,0,2.2583,0,0,270,90
21.49646,0,2.2871,0,0,270,90
21.51346,0,2.3161,0,0,270,90
21.53013,0,2.3446,0,0,270,90
21.54746,0,2.3742,0,0,270,90
21.56383,0,2.4022,0,0,270,90
21.58068,0,2.4309,0,0,270,90
21.59753,0,2.4597,0,0,270,90
21.61438,0,2.4885,0,0,270,90
21.63122,0,2.5173,0,0,270,90
21.64808,0,2.5461,0,0,270,90
21.66492,0,2.5749,0,0,270,90
21.68177,0,2.6036,0,0,270,90
21.69862,0,2.6324,0,0,270,90
21.7155,0,2.6613,0,0,270,90
21.73232,0,2.69,0,0,270,90
21.74917,0,2.7188,0,0,270,90
21.76602,0,2.7476,0,0,270,90
21.78287,0,2.7764,0,0,270,90
21.79972,0,2.8051,0,0,270,90
21.81657,0,2.8339,0,0,270,90
21.83353,0,2.8629,0,0,270,90
21.85054,0,2.892,0,0,270,90
21.86753,0,2.921,0,0,270,90
21.88454,0,2.95,0,0,270,90
21.90155,0,2.9791,0,0,270,90
21.91766,0,3.0066,0,0,270,90
21.93456,0,3.0355,0,0,270,90
21.95157,0,3.0645,0,0,270,90
21.96857,0,3.0936,0,0,270,90
21.98557,0,3.1226,0,0,270,90
22.00257,0,3.1517,0,0,270,90
22.01957,0,3.1807,0,0,270,90
22.03561,0,3.2081,0,0,270,90
22.05258,0,3.2371,0,0,270,90
22.0693,0,3.2657,0,0,270,90
22.08615,0,3.2945,0,0,270,90
22.103,0,3.3232,0,0,270,90
22.11985,0,3.352,0,0,270,90
22.1376,0,3.3823,0,0,270,90
22.1536,0,3.4097,0,0,270,90
22.1704,0,3.4384,0,0,270,90
22.18725,0,3.4672,0,0,270,90
22.2041,0,3.4959,0,0,270,90
22.22095,0,3.5247,0,0,270,90
22.2378,0,3.5535,0,0,270,90
22.25465,0,3.5823,0,0,270,90
22.27149,0,3.6111,0,0,270,90
22.28834,0,3.6399,0,0,270,90
22.30519,0,3.6686,0,0,270,90
22.32204,0,3.6974,0,0,270,90
22.33965,0,3.7275,0,0,270,90
22.35574,0,3.755,0,0,270,90
22.37259,0,3.7838,0,0,270,90
22.38944,0,3.8126,0,0,270,90
22.40629,0,3.8413,0,0,270,90
22.42366,0,3.871,0,0,270,90
22.44067,0,3.9001,0,0,270,90
22.45683,0,3.9277,0,0,270,90
22.47368,0,3.9565,0,0,270,90
22.49053,0,3.9853,0,0,270,90
22.50738,0,4.014,0,0,270,90
22.52423,0,4.0428,0,0,270,90
22.54108,0,4.0716,0,0,270,90
22.55793,0,4.1004,0,0,270,90
22.57478,0,4.1292,0,0,270,90
22.59163,0,4.158,0,0,270,90
22.60848,0,4.1867,0,0,270,90
22.62533,0,4.2155,0,0,270,90
22.64218,0,4.2443,0,0,270,90
22.65903,0,4.2731,0,0,270,90
22.67673,0,4.3033,0,0,270,90
22.69273,0,4.3307,0,0,270,90
22.70957,0,4.3594,0,0,270,90
22.72642,0,4.3882,0,0,270,90
22.74327,0,4.417,0,0,270,90
22.76012,0,4.4458,0,0,270,90
22.77774,0,4.4759,0,0,270,90
22.79382,0,4.5034,0,0,270,90
22.81076,0,4.5323,0,0,270,90
22.82751,0,4.5609,0,0,270,90
22.84436,0,4.5897,0,0,270,90
22.86122,0,4.6185,0,0,270,90
22.87877,0,4.6485,0,0,270,90
22.89491,0,4.6761,0,0,270,90
22.91178,0,4.7049,0,0,270,90
22.92861,0,4.7336,0,0,270,90
22.94579,0,4.763,0,0,270,90
22.96231,0,4.7912,0,0,270,90
22.97916,0,4.82,0,0,270,90
22.99601,0,4.8488,0,0,270,90
23.0138,0,4.8792,0,0,270,90
23.0298,0,4.9065,0,0,270,90
23.04655,0,4.9351,0,0,270,90
23.06381,0,4.9646,0,0,270,90
23.08081,0,4.9936,0,0,270,90
23.0971,0,5.0215,0,0,270,90
23.11395,0,5.0503,0,0,270,90
23.13083,0,5.0791,0,0,270,90
23.14765,0,5.1078,0,0,270,90
23.1645,0,5.1366,0,0,270,90
23.18135,0,5.1654,0,0,270,90
23.19884,0,5.1953,0,0,270,90
23.21504,0,5.223,0,0,270,90
23.2319,0,5.2517,0,0,270,90
23.24885,0,5.2807,0,0,270,90
23.26586,0,5.3098,0,0,270,90
23.28244,0,5.3381,0,0,270,90
23.29929,0,5.3669,0,0,270,90
23.31687,0,5.3969,0,0,270,90
23.33388,0,5.426,0,0,270,90
23.34988,0,5.4533,0,0,270,90
23.36688,0,5.4823,0,0,270,90
23.38354,0,5.5108,0,0,270,90
23.40089,0,5.5404,0,0,270,90
23.41723,0,5.5684,0,0,270,90
23.43408,0,5.5971,0,0,270,90
23.45094,0,5.6259,0,0,270,90
23.4679,0,5.6549,0,0,270,90
23.48463,0,5.6835,0,0,270,90
