time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
56.32363,0,2,0,0,270,90
56.34048,0,2.0096,0,0,270,90
56.35743,0,2.0193,0,0,270,90
56.37443,0,2.029,0,0,270,90
56.39103,0,2.0385,0,0,270,90
56.40788,0,2.0481,0,0,270,90
56.42473,0,2.0577,0,0,270,90
56.44157,0,2.0673,0,0,270,90
56.45845,0,2.0769,0,0,270,90
56.47545,0,2.0866,0,0,270,90
56.49212,0,2.0961,0,0,270,90
56.50897,0,2.1058,0,0,270,90
56.52646,0,2.1157,0,0,270,90
56.54267,0,2.125,0,0,270,90
56.55952,0,2.1346,0,0,270,90
56.57647,0,2.1443,0,0,270,90
56.59348,0,2.154,0,0,270,90
56.61048,0,2.1637,0,0,270,90
56.62691,0,2.173,0,0,270,90
56.64449,0,2.1831,0,0,270,90
56.66061,0,2.1923,0,0,270,90
56.67749,0,2.2019,0,0,270,90
56.6945,0,2.2116,0,0,270,90
56.71151,0,2.2213,0,0,270,90
56.7285,0,2.231,0,0,270,90
56.74486,0,2.2403,0,0,270,90
56.76171,0,2.25,0,0,270,90
56.77856,0,2.2596,0,0,270,90
56.79552,0,2.2693,0,0,270,90
56.81226,0,2.2788,0,0,270,90
56.82952,0,2.2887,0,0,270,90
56.84595,0,2.298,0,0,270,90
56.86354,0,2.3081,0,0,270,90
56.88054,0,2.3178,0,0,270,90
56.89655,0,2.3269,0,0,270,90
56.91335,0,2.3365,0,0,270,90
56.93056,0,2.3463,0,0,270,90
56.94705,0,2.3557,0,0,270,90
56.9639,0,2.3653,0,0,270,90
56.98075,0,2.3749,0,0,270,90
56.9976,0,2.3846,0,0,270,90
57.01458,0,2.3942,0,0,270,90
57.03158,0,2.4039,0,0,270,90
57.04814,0,2.4134,0,0,270,90
57.06499,0,2.423,0,0,270,90
57.08184,0,2.4326,0,0,270,90
57.09869,0,2.4422,0,0,270,90
57.1156,0,2.4519,0,0,270,90
57.13239,0,2.4615,0,0,270,90
57.1496,0,2.4713,0,0,270,90
57.16661,0,2.481,0,0,270,90
57.18294,0,2.4903,0,0,270,90
57.19979,0,2.4999,0,0,270,90
57.21664,0,2.5095,0,0,270,90
57.23362,0,2.5192,0,0,270,90
57.25034,0,2.5288,0,0,270,90
57.26719,0,2.5384,0,0,270,90
57.28463,0,2.5483,0,0,270,90
57.30088,0,2.5576,0,0,270,90
57.31773,0,2.5672,0,0,270,90
57.33464,0,2.5769,0,0,270,90
57.35143,0,2.5864,0,0,270,90
57.36865,0,2.5963,0,0,270,90
57.38513,0,2.6057,0,0,270,90
57.40198,0,2.6153,0,0,270,90
57.41883,0,2.6249,0,0,270,90
57.43568,0,2.6345,0,0,270,90
57.45267,0,2.6442,0,0,270,90
57.46967,0,2.6539,0,0,270,90
57.48622,0,2.6634,0,0,270,90
57.50307,0,2.673,0,0,270,90
57.51992,0,2.6826,0,0,270,90
57.53677,0,2.6922,0,0,270,90
57.55362,0,2.7018,0,0,270,90
57.57047,0,2.7114,0,0,270,90
57.58732,0,2.721,0,0,270,90
57.60417,0,2.7307,0,0,270,90
57.62172,0,2.7407,0,0,270,90
57.63872,0,2.7504,0,0,270,90
57.65472,0,2.7595,0,0,270,90
57.67172,0,2.7692,0,0,270,90
57.68841,0,2.7787,0,0,270,90
57.70526,0,2.7883,0,0,270,90
57.72211,0,2.7979,0,0,270,90
57.73896,0,2.8076,0,0,270,90
57.75581,0,2.8172,0,0,270,90
57.77274,0,2.8268,0,0,270,90
57.78951,0,2.8364,0,0,270,90
57.80635,0,2.846,0,0,270,90
57.8232,0,2.8556,0,0,270,90
57.84005,0,2.8652,0,0,270,90
57.8569,0,2.8749,0,0,270,90
57.87377,0,2.8845,0,0,270,90
57.89077,0,2.8942,0,0,270,90
57.90745,0,2.9037,0,0,270,90
57.92478,0,2.9136,0,0,270,90
57.94179,0,2.9233,0,0,270,90
57.958,0,2.9325,0,0,270,90
57.97485,0,2.9422,0,0,270,90
57.9917,0,2.9518,0,0,270,90
58.00855,0,2.9614,0,0,270,90
58.02539,0,2.971,0,0,270,90
58.04224,0,2.9806,0,0,270,90
