time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
7.0664,-0.5568,3.3865,0.7719,0,0,0
7.1067,-0.5568,3.3865,0.7719,0,0,0
7.1236,-0.5568,3.3865,0.7719,0,0,0
7.1407,-0.5568,3.3865,0.7719,0,0,0
7.1572,-0.5568,3.3865,0.7719,0,0,0
7.1741,-0.5568,3.3865,0.7719,0,0,0
7.1909,-0.5568,3.3865,0.7719,0,0,0
7.2078,-0.5568,3.3865,0.7719,0,0,0
7.2246,-0.5568,3.3865,0.7719,0,0,0
7.2415,-0.5568,3.3865,0.7719,0,0,0
7.2584,-0.5568,3.3865,0.7719,0,0,0
7.2753,-0.5568,3.3865,0.7719,0,0,0
7.292,-0.5568,3.3865,0.7719,0,0,0
7.3089,-0.5568,3.3865,0.7719,0,0,0
7.3257,-0.5568,3.3865,0.7719,0,0,0
7.3426,-0.5568,3.3865,0.7719,0,0,0
7.3594,-0.5568,3.3865,0.7719,0,0,0
7.3763,-0.5568,3.3865,0.7719,0,0,0
7.3931,-0.5568,3.3865,0.7719,0,0,0
7.41,-0.5568,3.3865,0.7719,0,0,0
7.4273,-0.5568,3.3865,0.7719,0,0,0
7.4438,-0.5568,3.3865,0.7719,0,0,0
7.4605,-0.5568,3.3865,0.7719,0,0,0
7.4774,-0.5568,3.3865,0.7719,0,0,0
7.4982,-0.5568,3.3865,0.7719,0,0,0
7.5166,-0.5568,3.3865,0.7719,0,0,0
7.5362,-0.5568,3.3865,0.7719,0,0,0
7.5531,-0.5568,3.3865,0.7719,0,0,0
7.5701,-0.5568,3.3865,0.7719,0,0,0
7.5876,-0.5568,3.3865,0.7719,0,0,0
7.6048,-0.5568,3.3865,0.7719,0,0,0
7.6222,-0.5568,3.3865,0.7719,0,0,0
7.6386,-0.5568,3.3865,0.7719,0,0,0
7.6554,-0.5568,3.3865,0.7719,0,0,0
7.6728,-0.5568,3.3865,0.7719,0,0,0
7.6891,-0.5568,3.3865,0.7719,0,0,0
7.706,-0.5568,3.3865,0.7719,0,0,0
7.7235,-0.5568,3.3865,0.7719,0,0,0
7.7655,-0.5568,3.3865,0.7719,0,0,0
7.7824,-0.5568,3.3865,0.7719,0,0,0
7.7996,-0.5568,3.3865,0.7719,0,0,0
7.8162,-0.5568,3.3865,0.7719,0,0,0
7.8329,-0.5568,3.3865,0.7719,0,0,0
7.8503,-0.5568,3.3865,0.7719,0,0,0
7.8666,-0.5568,3.3865,0.7719,0,0,0
7.8835,-0.5568,3.3865,0.7719,0,0,0
7.9003,-0.5568,3.3865,0.7719,0,0,0
7.9175,-0.5568,3.3865,0.7719,0,0,0
7.934,-0.5568,3.3865,0.7719,0,0,0
7.9509,-0.5568,3.3865,0.7719,0,0,0
7.9677,-0.5568,3.3865,0.7719,0,0,0
7.9846,-0.5568,3.3865,0.7719,0,0,0
8.0014,-0.5568,3.3865,0.7719,0,0,0
8.0183,-0.5568,3.3865,0.7719,0,0,0
8.0353,-0.5568,3.3865,0.7719,0,0,0
8.052,-0.5568,3.3865,0.7719,0,0,0
